Rating,Review,source,racism,bullying,sexual,predicted,predicted_proba
3,"""Please rate us 5 starts to encourage others to join our community"" 

There are a few bugs..

•Goes back and forth between interested and shake to find more skouters
•Says someone posted a picture and then when I view them, they are favorited by myself
•Denies completely appropriate photos that you want the public to see on your account
• Amount of chat requests number & how many there actually are

Thanks for reading.",skout,,,,0.0,-0.017509441107332213
1,"First, it supposed to be a +17 app, 99.99% of the people in this up are under 17. 
Second, I paid $5 to take off the adds, now they found another way to get money from the users. 
Third, as I was saying above they now have a thing called "" elite subscription"" that suppose to let you choose the gender you want to talk to, I paid $2.99 for a month and guess what? Still under 18 ppl and mostly male even tho I chose FEMALE ONLY. I want my money back scammers. I'm reporting this app for fraud!!!",chat-for-strangers,,,,0.0,-0.01762227749938039
4,"There is a lot of horny people on there, if thats your thing id get a kik",chat-for-strangers,,,,0.0,-0.017705811922789083
3,"This chat is fun but there are so many perverted people trying to ""sex"" chat on here and it's completely ridiculous other than that you may find sweet kind people that are entertaining but they come few and far between.",chat-for-strangers,,,,0.0,-0.017990196366716837
2,i have only had 2 decent convos . the rest are just asking for nudes 😒.,chat-for-strangers,,,,0.0,-0.018630707903114052
1,Don't do it! It's just a bunch of guys,holla,,,,0.0,-0.019126723582415517
3,"It is fun, but there are these point things you have to get to see people and such. Also, the filter for being nearby isn't very good.",skout,,,,0.0,-0.020954888099449454
5,I think you guys should put it so that when someone likes you it notifies you weather u swiped right on them or not,holla,,,,0.0,-0.021518927586116066
1,"There is no way to dial in on your location.  You really have to search to find any locals. I have interested in WOMEN marked however men keep coming up and when I “shake” to chat, it’s all men.",skout,,,,0.0,-0.021607085639121282
1,"I posted a photo of me, (male) without a shirt, indoors. You could see from my chest up. No nipples, no nothing and they keep deleting it. After emailing support they said the do not allow shirtless pictures of men indoors. Only shirtless men out doors. This policy is ridiculous.",skout,,,,0.0,-0.0216213336892781
1,All the people on here are rude all they want i your age sex and location then start talking about sex related things its so gross like talk normal. They dont even say hi or hey is automaticlly asl ( age sex location ) i would not recomend downloading this app becuase all ur gonna get is asl. Thanks,chat-for-strangers,,,,0.0,-0.021737451984097822
5,This thing is boss.,skout,,,,0.0,-0.021743876394202832
5,This app is the greatest thing,skout,,,,0.0,-0.021743876394202832
1,Very poor website all I keep getting of people wanting me to go to other websites for sexual content this is not a great website at all I’ve been with you guys for over year off and on,skout,,,,0.0,-0.022229664142545014
1,Very poor website all I keep getting of people wanting me to go to other websites for sexual content this is not a great website at all I’ve been with you guys for over year off and on,skout,,,,0.0,-0.022229664142545014
4,"It’s a fun app if your bored out of your mind lol , I’ve met some very interesting people on here but it has no age restriction I don’t wanna chat with a 16 year old , an age filter would be helpful in this situation .....",holla,,,,0.0,-0.022410123706473772
3,Wht must Perverts hide behind these sites...eeww,skout,,,,0.0,-0.022748950456662698
5,Make a send nude pics chat,skout,,,,0.0,-0.022786845557379642
3,There was a lot of men on here,holla,,,,0.0,-0.022915732878517003
4,Love skout the only thing I would change Is that they should allow guys to put up mirror and ab pics,skout,,,,0.0,-0.022943604514304994
1,"Basically this app should be called I'm married and I want to cheat on my wife - seriously - ALL they guys with half a brain are married - don't fall for it - ask for last names, numbers, check them on FB- do your investigation girls and guys too! It's a terrible community of people- not for singles - seriously - gross. Stay away.",skout,,,,0.0,-0.023018486404902117
1,It puts all your info on a separate website and posts things you didn't say. It has caused me many stalkers and restraining orders,holla,,,,0.0,-0.02321180080833396
3,"If you guys check the last picture ""make a friend"", you'll see the stranger calls you Britney and Sarah.",chat-for-strangers,,,,0.0,-0.02360205316913344
3,The delete all my personal messages with other people how do you guys expect me to find someone when you can only have 10 messages at a time the previous ones get deleted for no reason so the people I was talking to the hole message goes away so they think we don’t wanna talk anymore when i do want to continue talking to the person but i can’t the app deleted all my  last messages after 10 that’s crazy,skout,,,,0.0,-0.02383443676278474
5,I love u guys,holla,,,,0.0,-0.024887158065925785
3,"It is pretty easy to use but if you want to go any further than looking your going to pay for something ""free"". Freaks and geeks show",skout,,,,0.0,-0.025201512304001472
5,"Everything requires you to spend money, if you're a guy. Girls post a picture and get responses in a second( but that's any site) but us guys. We have to pay a fee just to see who looked at us. I really don't mind the money you potential put in because the app is very rewarding. If you do put a few dollars into you will, I guarantee, at least talk to 3 different guys or gals very soon. Great app for meeting people.",skout,,,,0.0,-0.025299348933154997
1,You look at pictures and find someone. You tap on their pictures and they make you BUY a gift to even text and chat with someone. Every cute person in this app you must pay to chat with them. Then you can't even see who checked you out. You guessed it.... You have to pay for that also. If someone favorites you.... Get out wallet yet again... Time to pay AGAIN !  Such a joke.,skout,,,,0.0,-0.025547600639085788
1,There are to many scammers on this site. So how can you find a nice lady?,skout,,,,0.0,-0.02561730651709948
1,"I’m only 18 so I’m considered as an adult, thus exposed to adults. There needs to be an age filter. It makes me feel extremely uncomfortable having 30 and 40 year old men hitting on me. This is NOT a teen friendly app at all. I won’t be back until this is incorperated into the app. I’m sure MANY other young females would feel the same.",skout,,,,0.0,-0.025835321798631128
5,All these video calls are always litttt fam🔥🔥,holla,,,,0.0,-0.026299341949391764
1,"I loved Skout . I hate the fact when I go live someone ALWAYS report something I do which is nothing . I don’t think the app monitors even try to see they just kick you off live then threaten to delete your account . I think it’s unfair. Also my account was deleted lol so I created a new profile and that one just got deleted . Some of the guys are MAJOR CREEPS , and I believe they report you when you turn them down for sex , etc . Next thing you know you’re deleted . So if you’re not easy ladies don’t download this app . Update : I just got kicked off yet again for doing absolutely NOTHING! I wouldn’t recommend this app to a dog . I truly believe the men who I reject report my page , and the stupid app just block me . I received no warning or nothing . I will NOT download this app again .",skout,,,,0.0,-0.02632934504315143
2,Could you guys do a layout design thats different I've been with you guys for a while and change the message layout as well would be nice if you could video chat for once,skout,,,,0.0,-0.026611393566129626
3,"it's great when you find a good person to talk to, I mean I'm still talking to someone I met on omegle a year ago! but for every one good person there's 100s of perverts and it gets a little annoying.",chat-for-strangers,,,,0.0,-0.02749471009685478
1,"BEWARE!!  If you are a woman, please DO NOT download this app!!  There are men imitating as US service men and attempting to persuade you to talk on Yahoo immediately. DO NOT do this!  This is for your own protection. They snatch photos off the interment and create dummy profiles. Most profiles state they are from Emporia and their English is horrific!  Again, BEWARE!!",skout,,,,0.0,-0.027852835711929758
1,"So many people on this app say racist thing like the N word with a hard r, and racist things against all races like asians and hispanics. No matter how many time you report the people or the live they stay up for hours.",holla,,,,0.0,-0.02837771794930055
1,The ten people I talked to asked asl and wanted nudes. All females in my state single... I sware I was just talking to a machine...,chat-for-strangers,,,,0.0,-0.028522149671020625
2,"The site is nice when you're bored but as a straight girl almost 85% (at least)  of the guys that I click on to ""check out"" are gay. There should be a way to filter guys who are into guys and guys who are into girls.",skout,,,,0.0,-0.030096541304459046
1,To many pervs tht ask your asl,chat-for-strangers,,,,0.0,-0.030623490678125753
1,"You have to pay to use the app after awhile of using it, but if you don't pay you can't do anything without paying first.",skout,,,,0.0,-0.03133998483023015
5,I met some people who were awesome but warning they all really want nudes and are creeps,chat-for-strangers,,,,0.0,-0.03185902883140668
1,"so your new live feature? you have girls under 18 stripping for money, showing their private parts, and literally just posting their nudes as their profile pictures. this app needs to be reported and taken down.",holla,,,,0.0,-0.031932363318984636
4,"It’s a good app, but you gotta watch out for guys wanting to trade or send, a ton of my girl buds have been getting harassed by guys. 

Could you add a feature where instead of blocking people you just mute them and their messages?",holla,,,,0.0,-0.03240396903781584
5,You can find the sexy woman alive on here,skout,,,,0.0,-0.03262433817981758
5,I've gotten laid so many times off this app! It's great!,skout,,,,0.0,-0.03288679481944101
5,"Besides the obsessive bullying, it’s fun to see weird and cool people at the same time. I think you should check if some people are their real ages and prohibit nude/obscene things and also allow 3 people to go on the app under the same server like the you Do now with 2 people. But other than that, this app is super amazing. And please, keep up the good work HOLLA!",holla,,,,0.0,-0.034030650849042665
4,My friend told a guy that his phone would charge in the microwave and the guys iphone 5 broke,chat-for-strangers,,,,0.0,-0.03473601221592748
5,Very nice. Lots of cute guys. Lots if cute local guys. A couple of dumb ones. But there not near so whatever. But definitely liking it.,skout,,,,0.0,-0.035446372408632465
4,Allows for good things,skout,,,,0.0,-0.03710643869358554
5,It says that I was reported so I changed my pictures like 3 times and I've sent messages to you guys and it still says the same thing please help !,holla,,,,0.0,-0.03727844246806966
5,Needs less guys,holla,,,,0.0,-0.03736627638421075
5,First off I like the option of being able to talk to people with or without the camera and I absolutely love the near by mode. I’ve been using the app for awhile and hope that you guys bring back 2 person.,holla,,,,0.0,-0.03776646447572074
1,"The app’s default settings are bad. Says “guys & Girls” at the bottom but my matches have only been guys. I have to get gems and unlock the “girls” only tab. That is trash. I don’t wanna see any guys. Add an age restriction or make an underage version of this app for kids. There’s too many kids on this. If I can give half a star I would. Fix your app please. If you’re going to “MATCH” key word, MATCH, then make it more personalized so I see who I actually MATCH with.",holla,,,,0.0,-0.038025271913871284
2,"It started off super good but then it went down hill. So many racist people, it’s scary. There isn’t even a racist report button.",holla,,,,0.0,-0.03807174598532914
5,This app is the next biggest thing in social media. It's awesome!,holla,,,,0.0,-0.038473548888881215
4,Us guys can meet so many beautiful women and for u girls u can meat handsome guys plus it's 2017 so we can't leave out all them lovely bisexuals and homosexuals y'all just be true to ur self,holla,,,,0.0,-0.038567701508653296
2,"You can find some actual good people here, but also, I felt very overwhelmed and terrified at some point because you will get a lot of messages from creepy men from a woman’s perspective but maybe men as well... there is a lot of bugs every time I would update my bio it would save it but then delete it later on. A feed back i would like you guys to look in is verification on profiles (such as bumble or tinder) to weed out fake profiles. It could be better and it’s not terrible but there’s a lot of things that could be fixed in terms of bugs and troubleshooting. I’ve been logged out a couple of times and my email got blocked? I would not say this is for people younger than 18 or to be safe at all this app is full of perverted (mainly men) people.",skout,,,,0.0,-0.03878933124931849
5,Made a bunch of new friends guys and girls,skout,,,,0.0,-0.03929227616495712
5,The good thing is you can report ppl👌🏻,holla,,,,0.0,-0.03987727646066075
1,"I wonder why I was seeing guys pictures in my page. I’m straight not gay. But somehow after checking I’m only interested in only women on my profile. It shows that I’m interested in men and women. 
 
This only show up when someone else looks at my profile. But when I log on to my page it show it properly. That I’m only interested in women only. I don’t know if this some game someone at your sight is playing.",skout,,,,0.0,-0.040515349270609735
2,"an app that used to be free and arguably have better features, including group chats, now asks you to pay to get the same “privileges” tinder asks you to pay for, firstly you shouldn’t be able to ask minors 14,13 and even sometimes 12 for subscriptions like a dating site, secondly they now make you look at ads when monitoring someone’s profile, they’ve gotten worse with their app and they haven’t added any new features that don’t require you to pay, such as super likes, being seen more by others via boost, limiting swipes, and not showing you who swiped on you, all things tinder has done which try to make you pay for their service, now all you can do is watch lives, text people personally and swipe, which is now limited, the older app was far better for a lot of reasons but they have improved in some areas but their practices are pretty underhanded and passive aggressive when it comes to forcing consumers to pay or atleast coaxing them into it. they do all the same things adult dating apps do wrong.",holla,,,,0.0,-0.04077272464214898
1,"Honestly, I've never seen that much dick in my life. Just like omegle. Can't enjoy chatting with other people due to men whipping their dicks out. It's disgusting. They need moderators for this stuff.",holla,,,,0.0,-0.0412480287581759
4,"It’s a great app and I’ve met a lot of great people bc of it but the guidelines bother me.. specifically guys can’t be shirtless for whatever reason but pictures of dead and butchered animals is ok? I don’t get why that is but I’m tired of seeing dead deer, typically with their legs cut off and blood everywhere.. if guys showing of their abs (or lack there of) is against the rules can you please add no dead/bloody animals to that please it’s kinda ridiculous.",holla,,,,0.0,-0.04184494262034488
5,I'm not to sure what the new update holds but this app is really good if you want to find friends on sc or any other social media account fast!! Very safe in my opinion and easy to use there shouldn't be no debate if your thinking if you should download this app or not!,holla,,,,0.0,-0.042058624380816645
1,"i initially deleted this app cuz it had 36 chat requests showing and i couldn’t see or clear them even if i logged in on their website. this was after like 2 days of having it. recently just tried it again and now it’s the same thing except there’s over 5,000 chat requests and still can’t see most of them.",skout,,,,0.0,-0.0422613229644927
1,"Too many guys on this site and not enough women, it's not even worth the time",skout,,,,0.0,-0.04234025210437875
5,I think if you feel alone you should try it because it can brings for you many interesting things without any complain,chat-for-strangers,,,,0.0,-0.042569845396242645
1,I said hi like it told me to and a guy on the other end asked if we wanna share nude pics. If ur not willing to share personal info don't get it. Or just delete the chat. But it's not like I'm 15 or anything so it was kinda awkward for me to read that.,chat-for-strangers,,,,0.0,-0.04312138943351029
1,All of the accounts are either fakes or trying to get you to send them money via cash app for nudes. The app burns your battery quickly and crashes often.,skout,,,,0.0,-0.04340772252640468
4,"The app has a great premise, but there should be an age filter. Like I only want to match with people between 18-26, but sometimes I’ll get a 45 year old creep.",holla,,,,0.0,-0.043420809472774824
2,Too many perverts!!!!!,chat-for-strangers,,,,0.0,-0.04352741568757912
1,"i feel like you should be allowed to only add people that are two years older or younger than you. i’m 17, and not being able to add 18 year olds is frustrating. how is it fair or safe that 13 year olds are allowed to add 17 year olds? - but as a 17 year old, you cannot add someone who is 1 year older than you?",holla,,,,0.0,-0.04358752021988954
1,"I downloaded Scout thinking it would be a nice convenient way to meet new people from my area. I'm a nice guy and don't like to judge, however, most of the profiles on here are fake. You constantly get people from over 2,000 miles away wanting to chat. (Fake profiles.) Most of the people that are actually real are very rude. They're either young girls that just want attention, young guys that just want to ""get some"", or creepy old men, as well as creepy old women. The biggest issue however, is that there really is no way to actually officially delete your profile. There are plenty of other apps out there to meet people other than Scout. I just want good people to know not to waste their time. Do yourself a favor, even if your curious about Scout, don't bother. Avoid making the mistake I did.",skout,,,,0.0,-0.04359615342334178
2,"Now when I say fake people, I don’t just mean the chatbots. I mean that there are so many girls that, all they want to do is sell explicit pictures and videos. They don’t talk to you or anything unless you buy from them. 

Then there’s the spam/scam accounts. They’re all a cookie cutter version of the same thing: 2 or 3 pictures of an attractive girl, a short bio, or no bio at all, and they message the same first message every time, “Hi!”. It doesn’t matter what you respond with they just send “Hi!” Over and over and over. 

Some of the bots differ in the fact that they have a long bio written in broken anguish telling you how “sexy and desperate” they are. 

No matter how many of these bots you block the number never dwindle, in fact, the more attention you pay them (even if it is to block them) they seem to multiply. 

All in all, not a great experience from a male’s perspective.",skout,,,,0.0,-0.04411370801945569
5,You find users from all over!,skout,,,,0.0,-0.04469142908323187
1,Seriously. Don't bother. They'll delete your account for no reason and you can't get away with anything. You're better off going to meetme or some other app that'll let you actually talk to people without being deleted for telling a guy off for harassing you.,skout,,,,0.0,-0.044834711885408995
3,"It's very busy, lots going on. I want to strictly find local people.",skout,,,,0.0,-0.04491349506902553
5,"My dick grew 8 inches with this product, these grandmas want it all the time, and they can't get enough",holla,,,,0.0,-0.04495855934730697
5,"Seems to be very few flaws in the actual app. BUT the girls are all underage, their profile will say 18 then when you ask how old they are they're like ""umm well I'm only 14"". I guess if you're 13 or 14 then that's perfect but I'd rather not talk to a little kid...",skout,,,,0.0,-0.04533690908411381
1,"I d contacted them multiple times over several months about how privately sent photos can be viewed by anyone. I'm not some hacker or computer genius, and I was able to discover and exploit this hole. No hacking, simple editing of URL line. Could be fixed in minutes. I pointed it out to a roommate, he has since downloaded and categorized over 20,000,000 privately sent photos, millions of nude photos. If you don't want to be featured on an amateur nude site, do not use this app or at least do not send nude photos or anything you want to be public! Please voice your concerns!! 

Also, your photos are stored on their server forever, even after deleting your account all of your privately sent photos  will be available for anyone with a computer and Internet connection to view. 

If you are interested in viewing people's privately sent photos, it is VERY easy to figure out how.. That's all ill say, but trust me, you can probably figure it out in less than 20 minutes, even with beginners knowledge. Maybe as more people exploit it, Skout will eventually take people's privacy serious!!",skout,,,,0.0,-0.045414186172701765
4,"I like it but you guys should fix the crashes thing, idk but every time I switch to another app and go back to yours it crash. Other than that it all good.",chat-for-strangers,,,,0.0,-0.04549301765506286
1,Nothing but women trying to scam men on here!,skout,,,,0.0,-0.04624197694864607
3,There is an off putting almost over whelming amount of adds,skout,,,,0.0,-0.04713168073771734
5,It is fun when your bored. The only bad part is if you are a girl their are a lot of pervs. Luckily you can block people. If you just want to talk to someone this is a good place for that.,skout,,,,0.0,-0.048264207182977414
5,"These guys created Omegle on iPhone, that's so cool",holla,,,,0.0,-0.04871641203828103
1,This app is only full of immature horny boys (I say boys because none of them are mature enough to be considered men) DO NOT DOWNLOAD!,chat-for-strangers,,,,0.0,-0.04951825640370855
3,"I admit it, we all have done it. I made a fake account, but I turned off my location and Scout didn't like that. It wanted my mobile phone number. Easy to get by that right? All I have to do is confirm my number with a simple code! Well no, not easy in the slightest due to the fact I have no mobile phone, but an Ipod instead. I decided I had enough of that and wanted to go back to my main account. Apparently that's not possible either because there's no ""back"" button. I asked my friend for his number, and he agreed. That didn't work! It went back to asking for a number. I've deleted the app, re-installed it several times and it goes back to that page. I've even turned on my location settings for scout. I guess I'm stuck on that page forever, never to use Scout ever again. All I want to do is get the hell off that hazardous account and on my main account. Besides that the app was pretty fun compared to other social apps. Which is why this is so disappointing.",skout,,,,0.0,-0.04953489304676528
5,Follow @morning_woodies on twitter!!! Hilarious stuff!!!!,chat-for-strangers,,,,0.0,-0.050224707624057285
5,On em,holla,,,,0.0,-0.050224707624057285
5,I Found a hot boy on it,chat-for-strangers,,,,0.0,-0.050224707624057285
5,I luv havin sex on it,chat-for-strangers,,,,0.0,-0.050224707624057285
4,"On both apps. 
Thank u.",skout,,,,0.0,-0.050224707624057285
5,Captiancutoff51 on kik 17 m,chat-for-strangers,,,,0.0,-0.050224707624057285
4,It's on,skout,,,,0.0,-0.050224707624057285
1,At least add an age restriction or something. You have 13 year olds talking to grown men.,holla,,,,0.0,-0.05075798796537767
5,So far so good. Guys and Gals are nice and interactive.,skout,,,,0.0,-0.051054608216314246
2,The app was wonderful until somehow It put that I was interested in men instead of females without my consent and I had a lot of gay guys hitting on me :/,skout,,,,0.0,-0.05123823161131513
5,Pretty good app to many guys naked tho,holla,,,,0.0,-0.05183460458203837
2,"I loved Skout . I hate the fact when I go live someone ALWAYS report something I do which is nothing . I don’t think the app monitors even try to see they just kick you off live then threaten to delete your account . I think it’s unfair. Also my account was deleted lol so I created a new profile and that one just got deleted . Some of the guys are MAJOR CREEPS , and I believe they report you when you turn them down for sex , etc . Next thing you know you’re deleted . So if you’re not easy ladies don’t download this app .",skout,,,,0.0,-0.05200960752935524
5,Would be better if u didn't have to pay for thing on it..,skout,,,,0.0,-0.052194896278676906
5,"Super fun, easy to use and totally interactive! Awesome job guys.",skout,,,,0.0,-0.05223569382213977
1,"I liked the concept but it’s just another dating app. It’s exactly like tinder but for minors. They say that they want you to find friends, but this is a platform for most guys looking for a girl up to moving the conversation onto Snapchat for nudes.",holla,,,,0.0,-0.05228319430348005
3,"yubo is a fun app and i appreciate its ability to function without crashing or pressuring you to buy a premium version like lots of other apps, as well as the simplicity of it altogether. however, there are TOO MANY KIDS setting their ages as much higher than they actually are. I have my age ranges set for 16-19, being as i’m 17 years old. more often than not, i see kids with their ages ranging anywhere from NINE to fifteen years old who set their ages higher in my feed. not only is it irritating because i do NOT want to be their friend and those age filters are there for a reason, but it’s also a safety concern on their part, since they are making themselves much more susceptible to predators.
creators of the yubo app: PLEASE take a look into this and do whatever you can to keep kids from lying about their ages. i’m close to getting rid of the app altogether.",holla,,,,0.0,-0.05234975395959651
5,Great app to find ppl on!!!,skout,,,,0.0,-0.052965287965842656
5,Best site for getting straight men. I get countless men inboxing me.,skout,,,,0.0,-0.053209062584129274
5,Best site for getting straight men. I get countless men inboxing me.,skout,,,,0.0,-0.053209062584129274
3,Every single member of this app is a horny guy asking for kik,chat-for-strangers,,,,0.0,-0.05326420786353081
2,"if you are a guy, they never accept your hot pics. But if you are a girl, they accept any kinds of pix as long as your sex positions are covered! For example, there is no guys pic by the beach while there are full of girls in bikinis! The app just want to entice ppl in a stupid way.",skout,,,,0.0,-0.05334623198025523
5,It’s good if you’re trying to find friends but they might not be in the same state and they might not actually be one and also well just talking could be difficult so they ask you for your Snapchat and then ask for nudes!😓😓😓😓 but overall I love the app!😊😊😊😊❤️❤️❤️,holla,,,,0.0,-0.053714372128391696
5,Awesome idea but I'd agree on the dudes being very perverted. It's cool talking to someone all the way on the other side of the world though. Hard to find just reg people though.,holla,,,,0.0,-0.0538645924442962
5,You guys should definitely make voice messages or voice call than it would be perfect,holla,,,,0.0,-0.05506394621305466
1,"It hard to get ur information straight on here. If u deleted ur profile. And come back, it still being used. U ask them to delete it, and they never do. 
This is truly a sad site !!!! 😳😳😳",skout,,,,0.0,-0.05508268312443487
1,"It hard to get ur information straight on here. If u deleted ur profile. And come back, it still being used. U ask them to delete it, and they never do. 
This is truly a sad site !!!! 😳😳😳",skout,,,,0.0,-0.05508268312443487
1,"It hard to get ur information straight on here. If u deleted ur profile. And come back, it still being used. U ask them to delete it, and they never do. 
This is truly a sad site !!!! 😳😳😳",skout,,,,0.0,-0.05508268312443487
1,"It hard to get ur information straight on here. If u deleted ur profile. And come back, it still being used. U ask them to delete it, and they never do. 
This is truly a sad site !!!! 😳😳😳",skout,,,,0.0,-0.05508268312443487
2,There are so many fake profiles on this site. I wish I could teach a class to show all the ladies how to spot them right off so they don’t fall in a trap. Please all u real love seekers be wise and cautious!🙏,skout,,,,0.0,-0.05520339748920022
1,"Everyday I have to change my interests to women, because whenever I open the app it changes back either to men or men & women. It's getting annoying because others are getting the wrong idea.",skout,,,,0.0,-0.05521870101742676
4,The app is pretty sweet if only the cost for searching guy or girl wasn’t so high and it didn’t take so long to be rewarded.. but all in all great!!,holla,,,,0.0,-0.055455313522165595
1,"I say I’m interested in women so they only show me men, so stupid it can’t get the essentials right here.",skout,,,,0.0,-0.055835589351005965
5,Crazy good app for girls and guys,holla,,,,0.0,-0.056170887385897594
5,"Great app, it works perfectly fine, they should just put a section if your like lesbian bi or straight so it would be easier to find ppl in common :-) thanks. Byee *^-^*",skout,,,,0.0,-0.057133973010865535
1,My 14 year old daughter is under my Apple ID and downloaded this app without my knowledge. I found it on her phone and saw she had hundreds of highly suggestive and inappropriate messages from boys/men. Illegal inappropriate messages. All parents need to be very cautious of this app. It is too easy for a child to download and is filled with boys/men that can easily contact young girls and ask for pictures and sexual things. I literally blocked over 500 people and a week later saw her account was back with more sick people. Once they download it all they have to do is go back to the App Store and get again since it’s in the cloud.,holla,,,,0.0,-0.057556826824065266
1,This app won't delete. Whenever I restart or turn off and on my phone it's there. I keep deleting it but it never goes away. I've tried going into settings and deleting it but the darn thing won't go away.,chat-for-strangers,,,,0.0,-0.057681564486684045
1,"They don't get anything right. When it asks for your ""current location"" it says your in a completely different place so don't expect to find your friends. It won't save your preferences I chose to talk only to girls and I received several messages from guys, when I checked my preferences it said I wanted to talk to guys only so this app blows my advice download Minus/Meow it's a WAY better app and ALOT easier to use.",skout,,,,0.0,-0.05846480938043219
1,Where do I start?! The saddest thing about this app is the waaaay off GPS. Countless times I've had to deal with issues where people's profile say one thing but the users say another. Fix that!,skout,,,,0.0,-0.05923297142916051
1,Where do I start?! The saddest thing about this app is the waaaay off GPS. Countless times I've had to deal with issues where people's profile say one thing but the users say another. Fix that!,skout,,,,0.0,-0.05923297142916051
5,Gets good things going!,skout,,,,0.0,-0.05925973266747386
2,"Too reduce solicitation by women. 
New clause should be written “no member shall solicit their body, any type of service or any company” there are too many females selling their “goods” to men asking them to deviate to an external website or asking for money through PayPal and cashapp or even in person. Ever since backpage was exterminated, your dating site has been manipulated for sexual service solicitation. Please deal with this issue.",skout,,,,0.0,-0.05949477583273388
1,"Care must be taken with this app. one adds to people who do not know, is dangerous because if a murderer is perverted or app requires that leave where you are and that is dangerous. also those men you add video and send naked masturbating.",holla,,,,0.0,-0.05985754897055262
4,so I’ve got 52 skout messages but only a couple of them show up... since I’ve been on the app...  please update the app and ban people who send nudes and etc the app would be MUCH better if there weren’t nudes or underaged people,skout,,,,0.0,-0.060237343036474655
1,"Downloaded the app to meet new ppl & it’s just a hookup site. The girls on here are skanky & the guys expect every female on here to be the same way. Within the first 10 minutes of downloading someone asked me to come pick them up & take them to the liquor store, that was the first message without any other conversation. Trashy, I deleted it the next day.",skout,,,,0.0,-0.060344646554500114
5,"Just like everything on the internet this app has its share of catfishing, scammers, and pitfalls. However, if you will take your time and really sort through the trash there are some genuinely nice guys on here. I met all three guys that I date on here. I am not looking for a soulmate just companionship.",skout,,,,0.0,-0.060610926997873515
1,Why you guys took of the Snapchat add,holla,,,,0.0,-0.06070334039598013
5,I met a really great guy through this app who's become a good friend of mine now. I don't regret downloading it. Although there are a lot of guys on here who can come on too strongly and are just plain creepy there's also good guys. :),skout,,,,0.0,-0.0607922718673225
1,"Excuse me, but I on the app the “SKOUT” team message me say I was showing something inappropriate, I’m guess about my chest area. You guys can’t say much to me about it! There are guys on here with penis pic’s as there profile pic so go tell that to them!!

And secondly, this app needs a huge no...MEGA UPGRADED to it. I’ve just stared to get back on here. The reason I got off, because it kept logging me out and glitching out! For example, my chats of won’t let me find old chats it keeps glitching back to the top of my chats every time I scroll down and another is that when you first get on the pic’s on your profile delete automatically for some odd reason. Fix the logging out cause it’s really annoying. I just want to be able to find and play IMessage games with people on here, but if it keeps logging me out I can’t. Please fix these problems and stop bugging me about my chest. I cant help it if my boobs are big!?",skout,,,,0.0,-0.0610522987195371
2,Just wanted to talk to someone but they disconnect after you say male for gender,chat-for-strangers,,,,0.0,-0.06131624522493273
5,There are some guys out there who want to be more than just friends. Just warning y’all.,holla,,,,0.0,-0.06171371036636719
1,Watch and with who you are talking guys or girls ask them a special picture from them like a holding nose or ears with the fingers on whatever you like to see it right away if they are not scammers they will show you if they are you can say goodbye,skout,,,,0.0,-0.06272063377666137
1,"I cannot believe how greedy the people who made this app are. Asking for $25 a month, just to select which gender you want to talk to. Or about $2 to search for someone by username. Each time. And so on. I cannot support any company who thinks they can get away with such a scam. And because of this, the app suffers from men looking for women all the time, and endless retrying in order to actually get someone who will talk to you. Instead of just letting people chat how they want and maybe putting adds somewhere.",chat-for-strangers,,,,0.0,-0.06354832339817229
4,Would be EXTREMELY awesome if I could go back and see a list of the people I’ve liked. Because sometimes people plug their Instagram or Snapchat and I usually miss them. It would be epic if there was an ability to go back.,holla,,,,0.0,-0.06365291868800538
1,"Its just a bunch of guys who ask for your kik or snapchat, asks for age and gender then disconnects.",chat-for-strangers,,,,0.0,-0.0640322938079606
5,This app is one if few apps that delivers on every thing it promise to off! Must have for singles!,skout,,,,0.0,-0.0642710796342143
2,It's a sausage fest mainly gay guys that stalk you and other dudes. And very little females at all.,skout,,,,0.0,-0.06543290788699752
1,"I have this app because Im very bored and I enjoy talking about politics or just meet new people. My profile keeps getting banned because I have Dr. Phil as my profile picture (along with one of myself), yet I often see 13-17 year old girls with barely any clothes on. Not tryna be too much of a whistle blower but I feel Yubo Team highkey is going Pizzagate. Im ashamed to see that you guys are more worried about me having a picture of dr phil w no eyebrows, but it’s pretty much nothing to them when theres 6 livestreams full of kids sending nudes.",holla,,,,0.0,-0.06550078634635292
1,Whack n you suppose find a mature crowd. They lied to you,skout,,,,0.0,-0.06634889715496217
4,Whenever I do the shake feature all I ever get is guys and I'm a lesbian... And also you should put it so we would know if the other person read our messages or not...,skout,,,,0.0,-0.06641111794486887
5,Thanks to you guys I found the love of my life.,holla,,,,0.0,-0.06665527170763685
5,"18-23 are mostly underage or cops.  30+ and they all look like Meth users or bots.  Anybody of interest checks your profile repetitively and the moment you make conversation that isn't, ""Hey bae, can I inject my penis in you?""  You get blocked by them.  More men look at my profile than women.  Either to ask if I want dick(No.  Just no.), or just to hate on me.  I just want to make friends.  Not shove my dork in a hole. Lol Uninstall.",skout,,,,0.0,-0.06693137181766584
2,You guys needs to do a better job filtering these users. They have a lot of scammers and extortionist on your site. You could be held liable if pushed strong enough. Great website tho just small glitches,skout,,,,0.0,-0.06701931706922948
2,Lots of homos and perverts 😑,holla,,,,0.0,-0.06719188215447613
5,There is a lot of interesting things on this app,skout,,,,0.0,-0.06776161882145837
